# ID X Y Z T U V W
2.835000000000000000e+03 1.527778580013645415e+00 -6.448981032068095143e-01 4.493279431369953669e-01 1.470000021904706955e+01 1.045382035890087380e+00 -9.800350182225239445e-04 -8.981635426124141147e-03
2.562000000000000000e+03 3.268699186949477475e+00 -1.352747631451649113e+00 4.854908960028354592e-01 1.470000021904706955e+01 1.062158158091822457e+00 1.570722680112217936e-03 -5.123266423383929929e-04
3.026000000000000000e+03 2.061716053429765716e-02 -1.271539697985214712e+00 2.060893278295302666e-01 1.470000021904706955e+01 1.029855464041252056e+00 -1.369501067353679283e-02 8.140541290701462087e-04
2.512000000000000000e+03 3.718621332517272116e+00 -1.338447162833297455e+00 -1.665156371187141715e-01 1.470000021904706955e+01 1.054927614608509590e+00 2.855285348283418973e-03 -7.378015741636040695e-03
2.129000000000000000e+03 6.820370175960300152e+00 1.250000834652336801e+00 3.282373213049921135e-01 1.470000021904706955e+01 1.073112959667932964e+00 -3.912524251588404313e-03 1.184643264168491316e-03
2.047000000000000000e+03 7.093645718165404013e+00 9.996813272316024124e-01 -2.525787559042855235e-01 1.470000021904706955e+01 1.068609425327283091e+00 -7.753341166395391788e-03 -2.174229037578970496e-03
2.621000000000000000e+03 2.727237645368322472e+00 -6.976609603299087636e-01 2.310169192192379761e-01 1.470000021904706955e+01 1.086192782029854920e+00 -3.828836903095488714e-02 -2.659264764301935355e-02
2.908000000000000000e+03 9.607599453290429636e-01 1.072185854308703723e+00 -3.270017185329579523e-01 1.470000021904706955e+01 1.059102798894209663e+00 2.223757054467800920e-02 3.932461360660694828e-03
2.458000000000000000e+03 4.181919174309548737e+00 1.069631436935703173e+00 1.446292754539769132e-01 1.470000021904706955e+01 1.079158269023845484e+00 -7.334666163964433279e-03 1.249161416562784635e-02
2.130000000000000000e+03 6.728858382533462468e+00 9.367540770760549584e-01 -2.707219324779810976e-01 1.470000021904706955e+01 1.092518853730142459e+00 -6.544128430523159408e-03 1.448802572075845278e-02
3.046000000000000000e+03 -9.908015432358137364e-02 1.472862245014820548e+00 1.941548576435969120e-01 1.470000021904706955e+01 1.023818423291650959e+00 -1.310111226316098599e-04 1.654024448326199895e-02
2.763000000000000000e+03 1.875598327270244337e+00 -4.349257023092282792e-01 9.668031711311159127e-02 1.470000021904706955e+01 1.092493193653220063e+00 5.673738394906988752e-02 3.508669320060148374e-03
2.248000000000000000e+03 5.794272474144628760e+00 7.807059731756019749e-01 -1.014552986334956303e-01 1.470000021904706955e+01 1.062496189132680069e+00 -3.675346071720262536e-02 3.394932820276976362e-03
3.027000000000000000e+03 -1.154136565280202975e-01 -1.142995219131060836e+00 -1.940219853329967215e-01 1.470000021904706955e+01 1.024012606688621929e+00 -1.369803261768332350e-02 1.463576232236649295e-02
2.836000000000000000e+03 1.328618845894680600e+00 -4.775934343705794810e-02 2.193869964893498947e-01 1.470000021904706955e+01 8.429899752160205928e-01 1.069074171473455431e-01 -1.451923410832045014e-01
2.787000000000000000e+03 1.841992202990924143e+00 1.243152800405055380e+00 -2.878565221660202567e-01 1.470000021904706955e+01 1.073159558306889361e+00 1.093445929771948155e-02 4.182063094846560046e-03
2.818000000000000000e+03 1.521481102417714837e+00 3.044077547981377529e-01 3.027855353989845066e-01 1.470000021904706955e+01 1.044369625610568120e+00 3.593007632794791850e-01 -6.322701439982870986e-02
2.131000000000000000e+03 6.714987399517728939e+00 4.382435291399497945e-01 -1.222683316088274061e-02 1.470000021904706955e+01 1.040660656971479803e+00 -1.015926042584490291e-01 -5.097834650876793133e-02
2.664000000000000000e+03 2.758746986280075753e+00 1.251795145672406351e+00 1.966025190761078872e-02 1.470000021904706955e+01 1.072807051799321565e+00 3.953027454718247014e-03 1.247154869772890487e-02
3.047000000000000000e+03 -2.942869546767160616e-01 -2.401010774613299148e-01 2.841569586084465304e-01 1.470000021904706955e+01 9.885666069923796373e-01 -1.238939132136494953e-01 -3.199573250909496999e-03
2.167000000000000000e+03 6.585001736591382659e+00 -4.561312903116860884e-01 2.261678248775148004e-01 1.470000021904706955e+01 9.105924190077930858e-01 8.634334424963803489e-02 1.440650079309203913e-01
2.524000000000000000e+03 3.599584829646488515e+00 4.103346230295532027e-01 1.291169363008094206e-01 1.470000021904706955e+01 1.070433664649516281e+00 -6.933815647786515692e-03 -1.532235856620725034e-01
2.587000000000000000e+03 3.093476661553763662e+00 -1.879617986001270724e-01 1.384739171458074236e-01 1.470000021904706955e+01 8.204975338256826900e-01 1.480211404291021104e-01 6.405341365581120050e-02
2.276000000000000000e+03 5.454874188656726908e+00 -1.074534796068953524e+00 -6.650357190991708356e-02 1.470000021904706955e+01 1.058288593003597677e+00 2.088667191271376122e-03 -3.436465635405408069e-03
2.105000000000000000e+03 6.820434186815813149e+00 -1.416923499843738776e+00 -2.973021563715103621e-01 1.470000021904706955e+01 1.048989234648391777e+00 7.044047982191319925e-03 1.535090919066061559e-03
2.371000000000000000e+03 4.748888277345751696e+00 -1.290938381536849811e+00 3.924977602864317960e-01 1.470000021904706955e+01 1.061925308883963748e+00 -2.013238821621105446e-03 -5.383621210743452313e-04
2.934000000000000000e+03 8.179802074553453872e-01 -1.035328486812918003e+00 4.666468647615594767e-01 1.470000021904706955e+01 1.043196285918857047e+00 1.358091618352501653e-03 -1.273735583813027884e-03
2.048000000000000000e+03 7.125962110159792751e+00 3.346866088325817223e-01 -1.047809577413549298e-01 1.470000021904706955e+01 9.547760928830533178e-01 -4.092677041960236101e-02 -3.228671557934582881e-02
2.168000000000000000e+03 6.073861278754043802e+00 -2.176371626326645825e-01 -1.377367707255911788e-01 1.470000021904706955e+01 1.070493403546889821e+00 4.475139829118042478e-02 -9.814303504501847852e-02
2.681000000000000000e+03 1.593166492834083847e+00 1.037416395942598324e-01 9.236639466353421812e-02 1.470000021904706955e+01 7.594159120447289135e-01 2.094018915116507840e-02 -8.422598520360866092e-02
2.944000000000000000e+03 7.675096310467740546e-01 -3.798089494178951142e-01 7.549610926797555022e-02 1.470000021904706955e+01 9.531165762178260836e-01 9.800217641751343689e-02 -1.021782561500948240e-02
2.788000000000000000e+03 1.824432247101148707e+00 8.322415066555161056e-01 4.588537656178328650e-01 1.470000021904706955e+01 1.075002534338552751e+00 -4.637398395218667035e-02 -4.174084471784015281e-03
2.552000000000000000e+03 3.480666133743937518e+00 -4.135834740632417517e-01 -4.880610158606442650e-01 1.470000021904706955e+01 1.018883408205099705e+00 7.653933577113004871e-02 -4.857152028171126019e-03
2.996000000000000000e+03 1.925955771468875755e-01 -9.360464238624884858e-01 -2.836503654542723574e-01 1.470000021904706955e+01 1.042942376253459758e+00 -2.412884137815931446e-02 4.380802393194186024e-03
2.481000000000000000e+03 3.787666998824175568e+00 -7.277788733590148107e-01 -2.493787474147120820e-01 1.470000021904706955e+01 1.044263288192283312e+00 2.917453599878102113e-02 3.233580013556040106e-02
3.070000000000000000e+03 -2.100903667874568503e-01 -4.101647962372112488e-01 -4.845521871478464249e-02 1.470000021904706955e+01 1.035701377160954451e+00 -9.643946521100942026e-02 -4.425241562555764889e-03
3.009000000000000000e+03 5.357029267066412692e-02 1.359457558767646956e+00 3.819715412579424707e-01 1.470000021904706955e+01 1.031613989779532004e+00 -6.485581780655675331e-03 1.051500196548718104e-02
2.633000000000000000e+03 2.879481274378763445e+00 5.737264989591790432e-01 2.614160022619997359e-01 1.470000021904706955e+01 1.071218726194346438e+00 -8.400336035271967206e-02 -2.874769956876808627e-02
2.142000000000000000e+03 5.946623268517480909e+00 -1.879066031071712217e-01 2.558918315294411161e-01 1.470000021904706955e+01 8.756334793329912936e-01 -2.101093041205044920e-01 1.889049083576823940e-01
2.634000000000000000e+03 2.234466623891939729e+00 1.918689965678405662e-01 1.521877478712742038e-01 1.470000021904706955e+01 8.534390636502751093e-01 -5.367987272015867228e-02 -1.539475318022451300e-01
2.240000000000000000e+03 5.358241769548190092e+00 5.000006302372226319e-01 -3.690260089098359453e-01 1.470000021904706955e+01 9.092498455874311603e-01 -6.976651788212286098e-02 -7.385628801317006831e-02
3.028000000000000000e+03 1.057588296673969003e-01 -8.861724639259543901e-01 -3.335656676848284818e-01 1.470000021904706955e+01 1.040429582498729077e+00 -3.227900019201163095e-02 6.923942882149843395e-03
2.331000000000000000e+03 5.045373759229811128e+00 1.067742971003798058e-01 -2.749861814436070917e-01 1.470000021904706955e+01 1.041873763386940821e+00 -1.260316862685954276e-01 -1.586803655745911423e-01
2.106000000000000000e+03 6.940380012013401156e+00 -1.142343098453908024e+00 2.402479588309962000e-01 1.470000021904706955e+01 1.083123483209823545e+00 4.417440950437947350e-02 1.462115914490306860e-02
2.970000000000000000e+03 2.659653175034146222e-01 1.375951487801633455e+00 -2.426195537888969633e-01 1.470000021904706955e+01 1.041320402368438147e+00 8.495436243204763926e-03 9.383322098317718046e-03
2.391000000000000000e+03 4.628593116369978056e+00 -1.118184210506003140e+00 1.359772358687844074e-01 1.470000021904706955e+01 1.063404510906420519e+00 -6.491832694516592138e-03 4.147750938326659823e-03
2.049000000000000000e+03 6.803350013624080539e+00 1.330373790151438695e-01 3.121457822109412472e-01 1.470000021904706955e+01 1.048002123207695924e+00 -4.567508570877284318e-02 1.455643000675772292e-01
2.837000000000000000e+03 1.481744070272093428e+00 1.073975827819200202e+00 2.751125475472435689e-01 1.470000021904706955e+01 1.065131800637514559e+00 -1.955307171337167423e-03 1.942465853088642946e-02
2.764000000000000000e+03 1.753103851163945182e+00 -1.031883163351990262e+00 -8.057440002324135373e-04 1.470000021904706955e+01 1.055849034842720968e+00 -1.689017413806760334e-02 2.130391660331780717e-03
2.710000000000000000e+03 2.256931721324771267e+00 -1.400600796235625056e+00 -2.281578185810692883e-01 1.470000021904706955e+01 1.065440343898254039e+00 8.142361027211993596e-04 -8.122145429430280283e-03
2.262000000000000000e+03 5.640495105710945367e+00 1.322232578259772584e+00 2.343631696364879835e-02 1.470000021904706955e+01 1.067952846408736445e+00 -1.061189355742178913e-03 -1.203694655802232342e-03
2.107000000000000000e+03 6.811847780370790417e+00 2.765377689479360801e-01 -9.057915534222797660e-02 1.470000021904706955e+01 1.054558208757449433e+00 -7.539036948829776208e-02 -5.083307435676589353e-02
2.143000000000000000e+03 4.839013123793415083e+00 2.665677785811699230e-01 -4.335265807456765708e-01 1.470000021904706955e+01 7.321254904563634369e-01 2.405031723580092484e-01 -1.312933651710791738e-01
2.579000000000000000e+03 3.110375640899510241e+00 -7.087824221594710705e-01 2.813590071215808508e-01 1.470000021904706955e+01 1.097221788712307466e+00 8.374051065086271853e-03 6.227375717242135747e-03
2.700000000000000000e+03 2.490338590038850164e+00 -1.264155289357254963e+00 8.441654218252063469e-02 1.470000021904706955e+01 1.068789474819157093e+00 -7.112990879933736577e-03 -3.296159465925980418e-03
2.876000000000000000e+03 9.709306556782683062e-01 9.926934198142745025e-02 1.854004994643503323e-01 1.470000021904706955e+01 9.960293990506092765e-01 -6.190003704179045663e-01 5.048576461735868048e-02
2.154000000000000000e+03 6.633007776746279838e+00 -2.375787628046460431e-01 1.767446894671528546e-01 1.470000021904706955e+01 8.843831360577836254e-01 1.221292749697646118e-01 1.374836045187326772e-01
2.635000000000000000e+03 2.727272697344154118e+00 -1.034055151402964334e+00 4.910895629418465247e-01 1.470000021904706955e+01 1.072152430683787738e+00 6.062450688425242637e-03 -8.755480705778368421e-04
2.971000000000000000e+03 5.102959913392253188e-01 6.180788119462897745e-01 2.634619433668931032e-01 1.470000021904706955e+01 1.030173860155560561e+00 1.424649807089914226e-02 -2.845051973046217042e-02
2.909000000000000000e+03 4.910600631225557344e-01 -7.227155916232752553e-02 1.677669326483539336e-01 1.470000021904706955e+01 8.344263435465597567e-01 -4.471365994342155203e-02 5.524035037225809297e-02
2.765000000000000000e+03 1.516055653078192123e+00 3.151766786566594369e-01 3.585358064564453384e-01 1.470000021904706955e+01 1.007791142727322731e+00 2.857744877066014100e-01 -5.428917839209609908e-02
2.819000000000000000e+03 1.267786594960625068e+00 -2.245103754505949067e-02 -4.875440769423124848e-02 1.470000021904706955e+01 6.521114817918630679e-01 -1.103701078084247528e-01 -2.671457560846610124e-02
2.789000000000000000e+03 1.675723339815461177e+00 3.738156452022468046e-01 2.189282454254301916e-02 1.470000021904706955e+01 1.090687477833371277e+00 1.375710321069615882e-01 -1.734571887879629570e-01
2.404000000000000000e+03 4.673431394039090137e+00 8.539690018993890686e-01 1.950552901225099112e-01 1.470000021904706955e+01 1.080349057465341378e+00 -4.257487288611080251e-02 1.403877683289005140e-02
2.448000000000000000e+03 4.010952057849692665e+00 1.168430873807632317e-02 1.123715254446283895e-01 1.470000021904706955e+01 6.879699060392702181e-01 5.530244934731283479e-02 5.756188832897827373e-02
2.169000000000000000e+03 6.496901104938516802e+00 -1.377249631633903126e+00 1.060441487125990678e-01 1.470000021904706955e+01 1.071604706670671092e+00 -9.297428775076374552e-03 -2.814229997592917337e-02
1.771000000000000000e+03 7.178828228563666869e+00 4.399396000545219287e-02 -2.782853439753040781e-01 1.470000021904706955e+01 8.078531738556249397e-01 8.624135047382097685e-02 3.052104410132502540e-02
2.459000000000000000e+03 2.960722369948288080e+00 -1.768977872671999019e-01 -2.449919062607949782e-01 1.470000021904706955e+01 9.441418128221729100e-01 -1.391467558953920491e-01 -2.174215293808072491e-02
2.910000000000000000e+03 1.036674120703090507e+00 -1.490321420257660456e+00 -1.452311870874602451e-01 1.470000021904706955e+01 1.049524685473028240e+00 1.054660992634196643e-03 -1.120763707061813753e-02
3.010000000000000000e+03 -1.486113918265660749e-02 7.232420150540731507e-01 -9.542124551150932277e-02 1.470000021904706955e+01 1.056508009054377917e+00 4.617325952230123820e-02 -1.693379968212201797e-02
2.949000000000000000e+03 5.370190048500748103e-01 3.812109718823670224e-01 -1.138977169892762126e-01 1.470000021904706955e+01 9.248276437538901495e-01 9.439311019401135788e-03 -2.227093292855636744e-02
2.820000000000000000e+03 5.634884917147005012e-01 -2.954785340624946355e-02 -4.253634387709996911e-01 1.470000021904706955e+01 8.193052298923200194e-01 2.532663212822604953e-02 7.665681512688266031e-02
2.226000000000000000e+03 5.908327156385798418e+00 1.412600179607693018e+00 -3.470496197567338736e-01 1.470000021904706955e+01 1.068612573368628027e+00 -2.627783703068897660e-03 -2.525484052561739398e-03
2.701000000000000000e+03 2.409984621017025930e+00 -9.547096050571641790e-01 -3.352461947012672638e-01 1.470000021904706955e+01 1.069129289346955503e+00 3.621353779468540176e-04 5.486540020844268839e-03
2.553000000000000000e+03 3.509669658195094133e+00 -9.520067049950788896e-01 -1.385958177125365953e-01 1.470000021904706955e+01 1.051010148410727041e+00 1.572586174883192425e-02 1.729927205488969834e-04
2.539000000000000000e+03 1.286141583638900965e+00 -7.981755506849819159e-03 -1.129745226415083681e-01 1.470000021904706955e+01 5.517617240213423813e-01 -2.159774176727775608e-01 -8.887951653839494537e-03
3.048000000000000000e+03 -1.534989481586077065e-02 -1.341726916771048161e+00 -1.318856586089753591e-01 1.470000021904706955e+01 1.027304724530041735e+00 -3.281820065735856391e-03 -7.658198601930352525e-03
2.622000000000000000e+03 2.035014394078283217e+00 -1.978672432445445217e-01 3.279920508091325737e-01 1.470000021904706955e+01 8.911903608153755041e-01 -2.077528286488595222e-01 1.222727712356385388e-01
2.285000000000000000e+03 4.791360318283380160e+00 5.054124257507692786e-01 -3.216427632443757956e-01 1.470000021904706955e+01 8.075806669146853300e-01 2.056971427447088635e-02 1.223750162234787664e-01
1.997000000000000000e+03 7.310135834898153107e+00 3.749128877719637987e-01 -6.654395920736159639e-03 1.470000021904706955e+01 9.690391940202645049e-01 2.610367859529346690e-01 -1.239871052125615519e-01
3.011000000000000000e+03 1.133763899216542470e-01 -6.503235985557157539e-01 3.738849613315024523e-01 1.470000021904706955e+01 1.061458149494462377e+00 -3.851613979550669309e-02 -2.342605295998133764e-03
2.249000000000000000e+03 5.895904106150722690e+00 -1.287542331204731383e+00 2.784826209614373882e-01 1.470000021904706955e+01 1.058380855148228550e+00 -8.324304880558464070e-03 -1.121873107992259200e-02
2.821000000000000000e+03 1.465339324956566269e+00 -1.072444553392132738e+00 -4.072025210926417671e-01 1.470000021904706955e+01 1.055200913813949315e+00 1.037754735006649054e-02 3.408290475461983170e-03
2.950000000000000000e+03 7.162718805610429618e-01 6.537888289281313936e-01 1.412033126363400337e-01 1.470000021904706955e+01 1.061447657082539298e+00 4.472004231915209516e-02 -1.907131181067238043e-02
2.108000000000000000e+03 6.764887585462323827e+00 -1.323979636923202197e+00 -2.762033809124183129e-03 1.470000021904706955e+01 1.072266218892627521e+00 9.306380457291343195e-03 -1.076619741123271100e-02
2.020000000000000000e+03 7.350305346134253348e+00 -2.009627654730050672e-01 2.327676770782450000e-01 1.470000021904706955e+01 9.510518667286325112e-01 4.492197380313121824e-02 -6.281873140540022993e-02
2.636000000000000000e+03 2.718995754599398573e+00 1.248700698843818957e+00 -4.846553679991770225e-01 1.470000021904706955e+01 1.071086693879283791e+00 1.749502453849724947e-03 -5.121270851771225416e-04
1.786000000000000000e+03 6.789276657103724411e+00 1.451313445593942486e-01 -3.672286948665367534e-01 1.470000021904706955e+01 6.747197456821708572e-01 -4.121570900398700832e-02 2.572732378615065485e-02
2.286000000000000000e+03 4.463230113526608811e+00 6.692891442498780652e-01 -1.851314523799146017e-01 1.470000021904706955e+01 9.407281626254129225e-01 4.469059621708833946e-02 6.119698004218943055e-02
2.702000000000000000e+03 2.239378455041884930e+00 1.162748761969401856e-01 3.345995635037529170e-01 1.470000021904706955e+01 8.782780313149949336e-01 7.150200875020520930e-02 -1.521765643354204556e-01
2.513000000000000000e+03 3.950632359224319767e+00 9.615280329790992786e-01 1.105423975537029452e-02 1.470000021904706955e+01 1.075386796157701053e+00 -2.043881286800642693e-03 9.888690660510502523e-03
2.417000000000000000e+03 4.548217885258302395e+00 -9.311514512765590723e-01 2.617198110043171266e-01 1.470000021904706955e+01 1.056835941964077152e+00 -2.331712876860725630e-03 -9.544667812096349103e-04
2.935000000000000000e+03 7.528174478382410051e-01 -8.640898731648037900e-01 1.441874447614599208e-01 1.470000021904706955e+01 1.042759819791349019e+00 4.838168324407979650e-04 7.283152141079818820e-04
2.807000000000000000e+03 1.482690777765161227e+00 -1.457481017686863334e+00 3.088664449344327712e-01 1.470000021904706955e+01 1.055431322947170791e+00 -1.089250552242350964e-03 -8.352889101327964959e-04
2.861000000000000000e+03 1.040954390824924136e+00 -2.385789283311438580e-01 -9.553462250279973200e-02 1.470000021904706955e+01 7.646241349534488307e-01 -4.947200537590800140e-01 3.733350144674562471e-02
2.345000000000000000e+03 4.613398393213571147e+00 1.397099169455502943e-01 1.788633647417469108e-01 1.470000021904706955e+01 7.733925141320907581e-01 1.291623430133856665e-01 -1.466824884782123688e-03
3.059000000000000000e+03 -2.542858854827708126e-01 2.554642678309955173e-01 8.595260832554256492e-02 1.470000021904706955e+01 1.007869915540019701e+00 1.778679754889293807e-01 -1.465162189306421989e-03
1.360000000000000000e+03 7.214308508508125328e+00 -4.520326210959639268e-01 -4.364096474438171058e-01 1.470000021904706955e+01 9.844546413962462772e-01 -6.735208929599767295e-03 1.688521802118101225e-03
2.877000000000000000e+03 1.205275643113411732e+00 -6.004239642700482937e-01 1.284828941298163940e-01 1.470000021904706955e+01 1.061656280149457121e+00 -1.751358334747790332e-02 1.327842913380908492e-02
3.012000000000000000e+03 -6.515161618526814358e-02 -4.966291519372670882e-01 2.342566528659729419e-01 1.470000021904706955e+01 1.056931567258799998e+00 -6.775828319842859548e-02 2.805030953358554559e-04
2.082000000000000000e+03 6.644216790555939056e+00 2.136455704807980749e-01 -2.078852028645728489e-01 1.470000021904706955e+01 9.178915082463070529e-01 6.515823318088218019e-02 -9.667173039386371680e-02
2.372000000000000000e+03 4.913636314020235929e+00 1.190645851368709929e+00 1.378155889716015381e-01 1.470000021904706955e+01 1.076757993719371420e+00 -1.148232865245245662e-02 8.928844708477221351e-03
2.588000000000000000e+03 3.153667042925330399e+00 1.181022179818622231e+00 -7.513447752860066831e-02 1.470000021904706955e+01 1.068662666732822508e+00 1.170153597108385297e-02 1.098675831334114915e-02
2.525000000000000000e+03 3.551658489906738492e+00 -9.957495161385083726e-01 -2.114286042146142769e-02 1.470000021904706955e+01 1.051925563419076726e+00 1.948266925435688732e-03 6.166998248775347252e-04
2.920000000000000000e+03 8.150708605665545337e-01 -8.206922097255411330e-01 2.604620856638059645e-01 1.470000021904706955e+01 1.038020789518408149e+00 -7.633963963453165025e-03 6.005363969886705995e-04
2.724000000000000000e+03 2.253798408819848387e+00 -1.422681699419853896e+00 -4.725982494601475015e-01 1.470000021904706955e+01 1.064496270259068567e+00 2.614863106195490158e-03 -6.915935094913017341e-03
2.321000000000000000e+03 5.211472740171037898e+00 1.256577762337928617e+00 -4.354495141435097971e-01 1.470000021904706955e+01 1.084519102954893510e+00 -2.813987571462057795e-03 1.457659653956078997e-03
2.893000000000000000e+03 1.031245460598283925e+00 1.340558920285463973e+00 -1.548223551072568649e-01 1.470000021904706955e+01 1.059451902057358952e+00 1.216391659049804314e-02 1.255489669523449439e-02
2.213000000000000000e+03 5.950803299754342746e+00 -6.702090010802657094e-01 1.426894197763159400e-01 1.470000021904706955e+01 1.002116859224166268e+00 -2.911067079053219001e-02 -1.088162604312880866e-01
2.766000000000000000e+03 1.735971578867730569e+00 1.406735700141221734e-01 -4.500739847350657130e-01 1.470000021904706955e+01 5.693356119892020173e-01 1.261745814312021097e-01 3.499922680764282548e-03
2.878000000000000000e+03 1.144324225501073267e+00 1.131259331487754594e+00 1.816795529131716713e-01 1.470000021904706955e+01 1.059812789101770125e+00 6.797939348760230135e-03 1.811852319579463841e-02
3.013000000000000000e+03 2.703939828470247608e-01 9.241772592012739707e-02 -4.208483268282250389e-01 1.470000021904706955e+01 1.173154047621449036e+00 -8.167516531362447596e-01 -4.373180530543602229e-02
2.739000000000000000e+03 2.217095677704539636e+00 1.136524902393458270e+00 4.199696824585456845e-02 1.470000021904706955e+01 1.073738266016011078e+00 3.752301810718744295e-03 5.706273186365732296e-03
2.972000000000000000e+03 3.540743617735050419e-01 1.628746315956768609e-01 3.755714885926002278e-02 1.470000021904706955e+01 8.439679639986230608e-01 -5.526481359610335709e-01 -5.168083676840421609e-02
2.589000000000000000e+03 3.094193387990712196e+00 5.358419922064303620e-01 -4.988443641104146203e-02 1.470000021904706955e+01 9.579942285869296192e-01 5.841324923749513509e-02 -2.237516918574742816e-02
2.862000000000000000e+03 1.117442171117444705e+00 -5.944037626804750118e-01 2.815482102087103478e-01 1.470000021904706955e+01 1.045738857993518511e+00 -3.234534447678936997e-02 -7.421213607033213915e-03
2.155000000000000000e+03 6.544508115374154222e+00 -1.269469832867487602e+00 1.092298918330804336e-01 1.470000021904706955e+01 1.075397534724635396e+00 -1.576964966312413910e-02 -4.890907093933451882e-02
2.563000000000000000e+03 3.233642086222171308e+00 -6.130293572437012228e-01 -1.650671240980099708e-01 1.470000021904706955e+01 1.081560814210903443e+00 4.521116295294778237e-02 -1.774649986788659831e-02
2.200000000000000000e+03 6.049492977751775413e+00 -1.116519631817142422e+00 8.355013433746321522e-03 1.470000021904706955e+01 1.064841618412976310e+00 1.884147689953952123e-03 -1.798284072731508657e-02
2.790000000000000000e+03 1.841516372252207434e+00 -4.434238221675694813e-01 2.712708245673718307e-02 1.470000021904706955e+01 1.096654144375525108e+00 3.608722417458407744e-02 -2.192880640249178503e-02
2.474000000000000000e+03 2.925862942996779736e+00 -1.903882046220603252e-01 -2.397496142353743032e-01 1.470000021904706955e+01 9.717033301712930671e-01 -1.712545005925061870e-01 -8.708314975485001441e-02
2.514000000000000000e+03 3.597179906747297373e+00 -9.109916921164203929e-01 -3.492281612410498837e-01 1.470000021904706955e+01 1.043785300445729813e+00 2.510236966347571472e-02 6.185628547917122570e-03
2.911000000000000000e+03 8.799210726105258784e-01 -8.011100049539487955e-01 3.214361927105117145e-01 1.470000021904706955e+01 1.035544075268462372e+00 -1.080921477261961861e-02 -1.540825815684978336e-03
3.014000000000000000e+03 3.304769877935290201e-02 4.643926351719134260e-01 -2.929145283486936369e-01 1.470000021904706955e+01 1.123832215931217071e+00 5.615163767524740390e-02 5.995305020201555958e-03
2.418000000000000000e+03 4.356830026554557200e+00 -1.101995677925629691e+00 1.111895822123755567e-01 1.470000021904706955e+01 1.065042512689183596e+00 -7.872147904188730311e-03 1.021718688451026327e-02
3.060000000000000000e+03 -2.375299828701444294e-01 3.411080316412867797e-01 2.036620531810961199e-01 1.470000021904706955e+01 1.045059834308454727e+00 1.030193831523050219e-01 1.462932355556805473e-02
3.071000000000000000e+03 -3.115904882327574787e-01 2.336754312556152957e-01 -1.489682794477226180e-01 1.470000021904706955e+01 9.795210364673557768e-01 1.461324950804420986e-01 -2.650637032832393446e-03
2.392000000000000000e+03 3.753996787057064743e+00 -2.292851085111185239e-01 -3.550055685284300711e-02 1.470000021904706955e+01 9.773581153513737352e-01 1.164909511054559345e-02 -3.749730817408893080e-02
2.301000000000000000e+03 3.730083552469322328e+00 -2.055039343462520540e-01 -6.101881864704579439e-02 1.470000021904706955e+01 9.508280672828194335e-01 6.258959029489219450e-02 -5.615388218267857584e-02
2.751000000000000000e+03 1.875696243736411750e+00 -1.133326101417821974e+00 3.615397054404342891e-01 1.470000021904706955e+01 1.058640936927545129e+00 -8.988308092728486756e-03 2.845985536883778415e-03
2.564000000000000000e+03 3.222561970324241187e+00 -3.058999098817813400e-01 -4.010004054312954480e-01 1.470000021904706955e+01 9.707241833373723150e-01 1.902411141034085207e-01 -1.107434750035437426e-02
3.061000000000000000e+03 -3.865747229671097629e-01 9.890715336349699127e-01 3.858314154966761000e-01 1.470000021904706955e+01 1.009071215656013321e+00 -9.723666124935361268e-03 5.363667521692367171e-03
3.015000000000000000e+03 -3.631013035852548310e-02 -8.931490939068305046e-01 3.623426732823711166e-02 1.470000021904706955e+01 1.033437027495094807e+00 -3.525059782336132513e-02 8.641869358822355449e-03
2.460000000000000000e+03 4.075569685721336377e+00 1.202483967018694866e+00 2.248472335185126292e-01 1.470000021904706955e+01 1.077551252221503164e+00 -1.131898096439548466e-02 1.355106621508624445e-02
2.050000000000000000e+03 7.108121176626121418e+00 -1.187227573981824547e+00 1.874870296974245898e-01 1.470000021904706955e+01 1.058052374631844206e+00 2.831733890141947818e-02 2.120750142454992312e-02
2.109000000000000000e+03 4.659215513845204271e+00 4.891854134478942351e-01 -4.596458460641731358e-01 1.470000021904706955e+01 6.628473349812813442e-01 1.521080291213788571e-01 1.153204238470981711e-02
2.036000000000000000e+03 7.119682123146584551e+00 -9.935587549324128576e-01 -3.704484729165278822e-01 1.470000021904706955e+01 9.832058410828456996e-01 2.706604133650109684e-02 3.428169023600734916e-02
2.822000000000000000e+03 1.391703211143442420e+00 -1.245028616248213371e+00 4.836702378454840190e-01 1.470000021904706955e+01 1.053046169395176701e+00 -5.116128199057534513e-03 2.317775205718050017e-03
2.373000000000000000e+03 4.936056967328148914e+00 8.912268087812436068e-01 -1.455854011854934571e-01 1.470000021904706955e+01 1.096959470427306238e+00 -2.313172397163595212e-02 3.162761420852694405e-02
2.515000000000000000e+03 3.475580609692427991e+00 6.011830370495407916e-01 -3.396693959574596799e-02 1.470000021904706955e+01 9.866663299575552104e-01 5.181512418711492485e-02 -2.777563133886309585e-02
2.010000000000000000e+03 5.851863441386672804e+00 3.595095451509622286e-01 5.487955163586069607e-02 1.470000021904706955e+01 8.162246942890990509e-01 -1.648358188093592969e-01 -1.418707590600611912e-01
3.029000000000000000e+03 -1.646723654705976869e-02 -5.172891654752808099e-01 -2.575216936776867915e-01 1.470000021904706955e+01 1.057619417479108259e+00 -5.534590829184248689e-02 -1.435358130139290046e-03
